Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Company,Year,Month,Month_Name,Quarter,Weekday,Daily_Return,Price_Change,Price_Range,Price_Change_Percent,Cumulative_Return,Daily_Return_Display,Cumulative_Return_Display,Days_7,Days_30
2020-04-28 04:00:00+00:00,118.6050034,118.6750031,115.3000031,115.7040024,105388000,0.0,0.0,AMZN,2020,4,April,2,Tuesday,-2.61,-2.901001000000008,3.375,-2.45%,39.57,-2.61%,39.57%,118.4640721,104.69831670266667
2020-04-29 04:00:00+00:00,116.5005035,119.5944977,115.5,118.635498,91832000,0.0,0.0,AMZN,2020,4,April,2,Wednesday,2.53,2.134994500000005,4.094497700000005,1.83%,42.1,2.53%,42.1%,118.31478664285714,105.639766693
2020-04-30 04:00:00+00:00,120.9919968,123.75,119.800499,123.6999969,190692000,0.0,0.0,AMZN,2020,4,April,2,Thursday,4.27,2.7080001000000067,3.949500999999998,2.24%,46.370000000000005,4.27%,46.370000000000005%,119.35678645714286,106.71309992300002
2020-05-01 04:00:00+00:00,116.8399963,118.1220016,112.9095001,114.302002,195452000,0.0,0.0,AMZN,2020,5,May,2,Friday,-7.6,-2.537994299999994,5.212501500000002,-2.17%,38.77,-7.6%,38.77%,118.80357252857144,107.38828328433333
2020-05-04 04:00:00+00:00,112.8190002,116.348999,112.8190002,115.7994995,97318000,0.0,0.0,AMZN,2020,5,May,2,Monday,1.31,2.980499299999991,3.5299988000000013,2.64%,40.08,1.31%,40.08%,118.20742907142858,108.171450042
2020-05-05 04:00:00+00:00,117.0,117.5500031,115.3564987,115.8899994,64850000,0.0,0.0,AMZN,2020,5,May,2,Tuesday,0.08,-1.1100006000000064,2.193504399999995,-0.95%,40.160000000000004,0.08%,40.160000000000004%,117.5472859,108.86306660933333
2020-05-06 04:00:00+00:00,116.4720001,117.8724976,116.0,117.5630035,62356000,0.0,0.0,AMZN,2020,5,May,2,Wednesday,1.44,1.091003399999991,1.8724976000000026,0.94%,41.6,1.44%,41.6%,117.37057167142856,109.54833348433333
2020-05-07 04:00:00+00:00,118.7389984,118.8000031,117.1555023,118.3805008,67928000,0.0,0.0,AMZN,2020,5,May,2,Thursday,0.7,-0.35849760000000686,1.644500800000003,-0.3%,42.300000000000004,0.7%,42.300000000000004%,117.75292858571429,110.351283517
2020-05-08 04:00:00+00:00,118.6070023,119.3619995,117.8499985,118.9804993,64132000,0.0,0.0,AMZN,2020,5,May,2,Friday,0.51,0.3734970000000004,1.512000999999998,0.31%,42.81,0.51%,42.81%,117.80221448571429,111.05815022733333
2020-05-11 04:00:00+00:00,118.7350006,120.9834976,118.6054993,120.4499969,65184000,0.0,0.0,AMZN,2020,5,May,2,Monday,1.24,1.7149962999999957,2.3779983000000016,1.44%,44.050000000000004,1.24%,44.050000000000004%,117.33792877142857,111.90631688233333
2020-05-12 04:00:00+00:00,120.5924988,120.9499969,117.75,117.8475037,61498000,0.0,0.0,AMZN,2020,5,May,2,Tuesday,-2.16,-2.744995099999997,3.199996900000002,-2.28%,41.89,-2.16%,41.89%,117.84442901428572,112.56131693433333
2020-05-13 04:00:00+00:00,118.3399963,120.3850021,116.8899994,118.3960037,95658000,0.0,0.0,AMZN,2020,5,May,2,Wednesday,0.47,0.0560073999999986,3.4950027000000006,0.05%,42.36,0.47%,42.36%,118.2153581857143,113.25831705566665
2020-05-14 04:00:00+00:00,118.050499,119.5684967,117.6604996,119.4424973,72962000,0.0,0.0,AMZN,2020,5,May,2,Thursday,0.88,1.3919982999999974,1.9079971000000029,1.18%,43.24,0.88%,43.24%,118.72285788571428,114.06023356099999
2020-05-15 04:00:00+00:00,118.4260025,120.5500031,117.8184967,120.4889984,84700000,0.0,0.0,AMZN,2020,5,May,2,Friday,0.88,2.062995900000004,2.7315064000000007,1.74%,44.120000000000005,0.88%,44.120000000000005%,119.14085715714286,114.878483581
2020-05-18 04:00:00+00:00,120.2174988,121.6500015,119.2005005,121.3130035,87144000,0.0,0.0,AMZN,2020,5,May,2,Monday,0.68,1.0955046999999922,2.449500999999998,0.91%,44.800000000000004,0.68%,44.800000000000004%,119.5597861142857,115.74460042133333
2020-05-19 04:00:00+00:00,121.4915009,124.25,121.4485016,122.4664993,86410000,0.0,0.0,AMZN,2020,5,May,2,Tuesday,0.95,0.9749983999999898,2.8014984,0.8%,45.75,0.95%,45.75%,120.0577861142857,116.49750035333334
2020-05-20 04:00:00+00:00,123.8935013,125.0005035,123.3635025,124.8970032,79962000,0.0,0.0,AMZN,2020,5,May,2,Wednesday,1.98,1.0035019000000034,1.637000999999998,0.81%,47.730000000000004,1.98%,47.730000000000004%,120.69307272857142,117.30806706666665
2020-05-21 04:00:00+00:00,125.0,126.2724991,122.1269989,122.336998,102288000,0.0,0.0,AMZN,2020,5,May,2,Thursday,-2.05,-2.663002000000006,4.145500200000001,-2.13%,45.68,-2.05%,45.68%,121.33442905714284,117.98096695
2020-05-22 04:00:00+00:00,122.7505035,123.4925003,121.5065002,121.8440018,57342000,0.0,0.0,AMZN,2020,5,May,2,Friday,-0.4,-0.9065016999999926,1.9860000999999983,-0.74%,45.28,-0.4%,45.28%,121.82700021428572,118.63783366000001
2020-05-26 04:00:00+00:00,122.9000015,123.0999985,120.7030029,121.0930023,71364000,0.0,0.0,AMZN,2020,5,May,2,Tuesday,-0.62,-1.806999200000007,2.396995599999997,-1.47%,44.660000000000004,-0.62%,44.660000000000004%,122.06278664285715,119.05948384666667
2020-05-27 04:00:00+00:00,120.2494965,120.6790009,116.5,120.5195007,101138000,0.0,0.0,AMZN,2020,5,May,2,Wednesday,-0.47,0.27000419999998826,4.1790009000000055,0.22%,44.190000000000005,-0.47%,44.190000000000005%,122.06714411428571,119.27126718999999
2020-05-28 04:00:00+00:00,119.2164993,121.8485031,118.911499,120.0550003,63804000,0.0,0.0,AMZN,2020,5,May,2,Thursday,-0.39,0.8385010000000079,2.937004099999996,0.7%,43.800000000000004,-0.39%,43.800000000000004%,121.88742937142857,119.42696710999999
2020-05-29 04:00:00+00:00,120.7969971,122.1184998,119.9100037,122.1184998,70198000,0.0,0.0,AMZN,2020,5,May,2,Friday,1.72,1.3215026999999964,2.2084960999999907,1.09%,45.52,1.72%,45.52%,121.83771515714285,119.48393376666667
2020-06-01 04:00:00+00:00,122.4000015,123.8464966,122.2085037,123.552002,58578000,0.0,0.0,AMZN,2020,6,June,2,Monday,1.17,1.1520004999999998,1.6379929000000004,0.94%,46.69,1.17%,46.69%,121.64557212857142,119.64400049999999
2020-06-02 04:00:00+00:00,123.3499985,123.6764984,122.2655029,123.6204987,50598000,0.0,0.0,AMZN,2020,6,June,2,Tuesday,0.06,0.27050020000000075,1.4109954999999985,0.22%,46.75,0.06%,46.75%,121.82892937142857,119.77533391666667
2020-06-03 04:00:00+00:00,123.4004974,124.4000015,123.0585022,123.9199982,53420000,0.0,0.0,AMZN,2020,6,June,2,Wednesday,0.24,0.5195007999999888,1.3414992999999953,0.42%,46.99,0.24%,46.99%,122.1255002857143,120.02580058333334
2020-06-04 04:00:00+00:00,123.8714981,125.3769989,122.5005035,123.0299988,58974000,0.0,0.0,AMZN,2020,6,June,2,Thursday,-0.72,-0.8414992999999953,2.8764954000000102,-0.68%,46.27,-0.72%,46.27%,122.40221407142857,120.18765056
2020-06-05 04:00:00+00:00,122.225502,124.4325027,121.8564987,124.1500015,66128000,0.0,0.0,AMZN,2020,6,June,2,Friday,0.91,1.924499499999996,2.5760039999999975,1.57%,47.18,0.91%,47.18%,122.92085704285715,120.32690048666667
2020-06-08 04:00:00+00:00,125.0100021,126.5,124.3669968,126.2030029,79414000,0.0,0.0,AMZN,2020,6,June,2,Monday,1.65,1.1930008000000072,2.1330032000000045,0.95%,48.83,1.65%,48.83%,123.79914312857143,120.51663386333333
2020-06-09 04:00:00+00:00,126.4720001,131.3215027,126.25,130.0429993,103520000,0.0,0.0,AMZN,2020,6,June,2,Tuesday,3.04,3.5709991999999886,5.071502699999996,2.82%,51.870000000000005,3.04%,51.870000000000005%,124.93121448571428,120.89140040333334
2020-06-10 04:00:00+00:00,132.25,136.1174927,131.3130035,132.3724976,98920000,0.0,0.0,AMZN,2020,6,June,2,Wednesday,1.79,0.12249760000000265,4.804489200000006,0.09%,53.660000000000004,1.79%,53.660000000000004%,126.1912852857143,121.44701690999999
2020-06-11 04:00:00+00:00,130.1750031,133.5690002,126.8115005,127.8980026,116002000,0.0,0.0,AMZN,2020,6,June,2,Thursday,-3.38,-2.2770004999999998,6.757499700000011,-1.75%,50.28,-3.38%,50.28%,126.80235727142858,121.75576706333332
2020-06-12 04:00:00+00:00,130.0605011,131.0740051,125.1675034,127.2509995,108722000,0.0,0.0,AMZN,2020,6,June,2,Friday,-0.51,-2.8095016000000044,5.906501699999993,-2.16%,49.77,-0.51%,49.77%,127.2782146,121.87413381666666
2020-06-15 04:00:00+00:00,126.3300018,129.1999969,125.4000015,128.6340027,77302000,0.0,0.0,AMZN,2020,6,June,2,Monday,1.09,2.3040008999999912,3.7999954000000002,1.82%,50.86,1.09%,50.86%,128.07878658571428,122.35186717333333
2020-06-16 04:00:00+00:00,131.0,131.0,128.8000031,130.763504,71712000,0.0,0.0,AMZN,2020,6,June,2,Tuesday,1.66,-0.23649599999998827,2.199996900000002,-0.18%,52.52,1.66%,52.52%,129.02357265714286,122.85066732333333
2020-06-17 04:00:00+00:00,132.375,132.75,131.5910034,132.048996,59186000,0.0,0.0,AMZN,2020,6,June,2,Wednesday,0.98,-0.32600400000001173,1.1589965999999947,-0.25%,53.5,0.98%,53.5%,129.85871452857143,123.38930054333333
2020-06-18 04:00:00+00:00,132.3504944,132.9819946,131.8054962,132.6990051,49756000,0.0,0.0,AMZN,2020,6,June,2,Thursday,0.49,0.3485106999999914,1.176498400000014,0.26%,53.99,0.49%,53.99%,130.23814392857145,123.89383393000001
2020-06-19 04:00:00+00:00,133.904007,134.8715057,132.9499969,133.7505035,115540000,0.0,0.0,AMZN,2020,6,June,2,Friday,0.79,-0.15350349999999935,1.921508799999998,-0.11%,54.78,0.79%,54.78%,130.43500191428572,124.40616735333333
2020-06-22 04:00:00+00:00,134.2250061,135.75,133.4499969,135.6909943,64176000,0.0,0.0,AMZN,2020,6,June,2,Monday,1.45,1.4659881999999982,2.300003099999998,1.09%,56.230000000000004,1.45%,56.230000000000004%,131.54828644285715,124.96318385333333
2020-06-23 04:00:00+00:00,136.3009949,139.1555023,135.9019928,138.2205048,84634000,0.0,0.0,AMZN,2020,6,June,2,Tuesday,1.86,1.91950989999998,3.253509500000007,1.41%,58.09,1.86%,58.09%,133.1153586285714,125.55553411666666
2020-06-24 04:00:00+00:00,139.0,139.8000031,136.0500031,136.7200012,90532000,0.0,0.0,AMZN,2020,6,June,2,Wednesday,-1.09,-2.279998799999987,3.75,-1.64%,57.0,-1.09%,57.0%,134.27050127142857,126.18461736666667
2020-06-25 04:00:00+00:00,136.9774933,137.8114929,135.6069946,137.7290039,59374000,0.0,0.0,AMZN,2020,6,June,2,Thursday,0.74,0.7515106000000173,2.204498299999983,0.55%,57.74,0.74%,57.74%,135.2655726857143,126.82905070666668
2020-06-26 04:00:00+00:00,138.753006,139.1284943,134.3999939,134.6434937,130016000,0.0,0.0,AMZN,2020,6,June,2,Friday,-2.24,-4.109512300000006,4.7285004000000015,-2.96%,55.5,-2.24%,55.5%,135.63621521428573,127.33575058666666
2020-06-29 04:00:00+00:00,134.5005035,134.8399963,131.5039978,134.0189972,84468000,0.0,0.0,AMZN,2020,6,June,2,Monday,-0.46,-0.4815063000000066,3.335998499999988,-0.36%,55.04,-0.46%,55.04%,135.8247855142857,127.78675054666668
2020-06-30 04:00:00+00:00,134.2534943,138.4815063,133.7514954,137.9409943,75394000,0.0,0.0,AMZN,2020,6,June,2,Tuesday,2.93,3.6875,4.730010899999996,2.75%,57.97,2.93%,57.97%,136.42342705714287,128.34101690666665
2020-07-01 04:00:00+00:00,137.8995056,144.75,137.6999969,143.9349976,127268000,0.0,0.0,AMZN,2020,7,July,3,Wednesday,4.35,6.035492000000005,7.050003099999998,4.38%,62.32,4.35%,62.32%,137.6011418142857,129.05663351666666
2020-07-02 04:00:00+00:00,145.6004944,147.7779999,143.5549927,144.5149994,131868000,0.0,0.0,AMZN,2020,7,July,3,Thursday,0.4,-1.0854950000000088,4.223007199999984,-0.75%,62.72,0.4%,62.72%,138.50035532857143,129.71056672333333
2020-07-06 04:00:00+00:00,146.7485046,152.9940033,146.5,152.852005,137612000,0.0,0.0,AMZN,2020,7,July,3,Monday,5.77,6.1035004000000015,6.494003300000003,4.16%,68.49,5.77%,68.49%,140.8049273,130.72773362333334
2020-07-07 04:00:00+00:00,152.9275055,153.4774933,149.5,150.0059967,105150000,0.0,0.0,AMZN,2020,7,July,3,Tuesday,-1.86,-2.921508799999998,3.977493299999992,-1.91%,66.63,-1.86%,66.63%,142.55878341428573,131.66646678666666
2020-07-08 04:00:00+00:00,151.1304932,154.1985016,150.6215057,154.0554962,100752000,0.0,0.0,AMZN,2020,7,July,3,Wednesday,2.7,2.925003000000004,3.576995899999986,1.94%,69.33,2.7%,69.33%,145.33192662857144,132.76521658333334
2020-07-09 04:00:00+00:00,155.7994995,159.6940002,153.6999969,159.1315002,127774000,0.0,0.0,AMZN,2020,7,July,3,Thursday,3.29,3.332000700000009,5.994003300000003,2.14%,72.62,3.29%,72.62%,148.91942705714285,134.05228323333333
2020-07-10 04:00:00+00:00,159.5879974,160.75,156.7850037,160.0,109720000,0.0,0.0,AMZN,2020,7,July,3,Friday,0.55,0.4120025999999939,3.9649962999999957,0.26%,73.17,0.55%,73.17%,152.07071358571426,135.38378322333335
2020-07-13 04:00:00+00:00,162.5529938,167.2144928,153.4194946,155.1999969,154408000,0.0,0.0,AMZN,2020,7,July,3,Monday,-3.0,-7.352996899999994,13.79499819999998,-4.52%,70.17,-3.0%,70.17%,153.67999920000003,136.48649979333334
2020-07-14 04:00:00+00:00,154.4499969,156.3690033,147.5,154.1999969,144638000,0.0,0.0,AMZN,2020,7,July,3,Tuesday,-0.64,-0.25,8.869003300000003,-0.16%,69.53,-0.64%,69.53%,155.06357027142855,137.50809962333332
2020-07-15 04:00:00+00:00,154.0115051,154.9174957,148.6589966,150.4434967,115778000,0.0,0.0,AMZN,2020,7,July,3,Wednesday,-2.44,-3.5680083999999965,6.2584990999999945,-2.32%,67.09,-2.44%,67.09%,154.71949765714285,138.40219955666666
2020-07-16 04:00:00+00:00,148.5529938,151.6000061,145.911499,149.9949951,127884000,0.0,0.0,AMZN,2020,7,July,3,Thursday,-0.3,1.4420013000000154,5.68850710000001,0.97%,66.79,-0.3%,66.79%,154.717926,139.27136612
2020-07-17 04:00:00+00:00,150.4499969,151.1999969,147.4225006,148.0984955,95226000,0.0,0.0,AMZN,2020,7,July,3,Friday,-1.26,-2.3515013999999894,3.7774962999999957,-1.56%,65.53,-1.26%,65.53%,153.8669259,140.10698267666666
2020-07-20 04:00:00+00:00,150.0099945,160.0679932,149.701004,159.8419952,151964000,0.0,0.0,AMZN,2020,7,July,3,Monday,7.93,9.832000700000009,10.366989199999978,6.55%,73.46000000000001,7.93%,73.46000000000001%,153.9684251857143,141.29671580000002
2020-07-21 04:00:00+00:00,161.6244965,162.029007,155.2859955,156.914505,122426000,0.0,0.0,AMZN,2020,7,July,3,Tuesday,-1.83,-4.709991500000001,6.743011499999994,-2.91%,71.63,-1.83%,71.63%,153.5276401857143,142.3204325366667
2020-07-22 04:00:00+00:00,156.25,157.5,153.2630005,154.9954987,82084000,0.0,0.0,AMZN,2020,7,July,3,Wednesday,-1.22,-1.254501299999987,4.236999499999996,-0.8%,70.41,-1.22%,70.41%,153.49842615714286,143.15218251666667
2020-07-23 04:00:00+00:00,154.9134979,154.9134979,148.5,149.3274994,113138000,0.0,0.0,AMZN,2020,7,July,3,Thursday,-3.66,-5.5859985000000165,6.41349790000001,-3.61%,66.75,-3.66%,66.75%,152.80235508571428,143.71734924333336
2020-07-24 04:00:00+00:00,146.5,151.5789948,144.3999939,150.4454956,112648000,0.0,0.0,AMZN,2020,7,July,3,Friday,0.75,3.945495599999987,7.1790009000000055,2.69%,67.5,0.75%,67.5%,152.80264064285714,144.46893234333336
2020-07-27 04:00:00+00:00,153.1000061,154.8999939,150.7884979,152.760498,83410000,0.0,0.0,AMZN,2020,7,July,3,Monday,1.54,-0.3395080999999891,4.111495999999988,-0.22%,69.04,1.54%,69.04%,153.19771248571428,145.31924896
2020-07-28 04:00:00+00:00,152.713501,153.8545074,149.7879944,150.0164948,62534000,0.0,0.0,AMZN,2020,7,July,3,Tuesday,-1.8,-2.697006200000004,4.066512999999986,-1.77%,67.24,-1.8%,67.24%,153.47171238571428,146.03199869666665
2020-07-29 04:00:00+00:00,151.5494995,151.9579926,149.838501,151.6764984,59482000,0.0,0.0,AMZN,2020,7,July,3,Wednesday,1.11,0.126998900000018,2.1194916000000035,0.08%,68.35,1.11%,68.35%,152.30521284285715,146.72909851
2020-07-30 04:00:00+00:00,150.6999969,154.6000061,150.25,152.5939941,122566000,0.0,0.0,AMZN,2020,7,July,3,Thursday,0.6,1.8939972000000012,4.350006100000002,1.26%,68.95,0.6%,68.95%,151.687997,147.41393177999998
2020-07-31 04:00:00+00:00,162.1999969,162.3410034,157.5500031,158.2339935,161710000,0.0,0.0,AMZN,2020,7,July,3,Friday,3.7,-3.9660034000000053,4.791000300000007,-2.45%,72.65,3.7%,72.65%,152.15063911428572,148.26509806
2020-08-03 04:00:00+00:00,159.0254974,159.1999969,155.1999969,155.5944977,101494000,0.0,0.0,AMZN,2020,8,August,3,Monday,-1.67,-3.430999700000001,4.0,-2.16%,70.98,-1.67%,70.98%,153.0459245857143,148.9932312
2020-08-04 04:00:00+00:00,155.0605011,158.3619995,155.0605011,156.9414978,93886000,0.0,0.0,AMZN,2020,8,August,3,Tuesday,0.87,1.8809966999999972,3.3014983999999856,1.21%,71.85,0.87%,71.85%,153.9739249,149.70158131666668
2020-08-05 04:00:00+00:00,157.1885071,160.6795044,156.3650055,160.2514954,78330000,0.0,0.0,AMZN,2020,8,August,3,Wednesday,2.11,3.0629883000000007,4.314498900000018,1.95%,73.96000000000001,2.11%,73.96000000000001%,155.0440673857143,150.43594767000002
2020-08-06 04:00:00+00:00,159.7180023,162.3735046,158.2714996,161.25,78812000,0.0,0.0,AMZN,2020,8,August,3,Thursday,0.62,1.5319977000000051,4.102004999999991,0.96%,74.58,0.62%,74.58%,156.64885384285714,151.25361429666665
2020-08-07 04:00:00+00:00,161.2005005,162.0404968,157.033493,158.3730011,78722000,0.0,0.0,AMZN,2020,8,August,3,Friday,-1.78,-2.8274993999999936,5.007003800000007,-1.75%,72.8,-1.78%,72.8%,157.6054970857143,151.94174753666667
2020-08-10 04:00:00+00:00,158.5155029,158.6255035,155.076004,157.4080048,63346000,0.0,0.0,AMZN,2020,8,August,3,Monday,-0.61,-1.107498100000015,3.549499499999996,-0.7%,72.19,-0.61%,72.19%,158.29321290000001,152.70056457333334
2020-08-11 04:00:00+00:00,155.6600037,157.9609985,153.6499939,154.033493,74362000,0.0,0.0,AMZN,2020,8,August,3,Tuesday,-2.14,-1.6265107000000114,4.31100459999999,-1.04%,70.05,-2.14%,70.05%,157.6931414,153.36771443333333
2020-08-12 04:00:00+00:00,155.3999939,158.7194977,155.0709991,158.1119995,70442000,0.0,0.0,AMZN,2020,8,August,3,Wednesday,2.65,2.7120055999999977,3.6484986000000106,1.75%,72.7,2.65%,72.7%,158.05278451428572,154.04008127333333
2020-08-13 04:00:00+00:00,159.1495056,160.8760071,157.75,158.0509949,62980000,0.0,0.0,AMZN,2020,8,August,3,Thursday,-0.04,-1.0985106999999914,3.1260071000000096,-0.69%,72.66,-0.04%,72.66%,158.21128410000003,154.51061451666666
2020-08-14 04:00:00+00:00,158.9089966,158.9120026,156.0,157.401001,55034000,0.0,0.0,AMZN,2020,8,August,3,Friday,-0.41,-1.5079955999999868,2.912002599999994,-0.95%,72.25,-0.41%,72.25%,157.80407061428573,154.94014790333333
2020-08-17 04:00:00+00:00,158.6560059,159.7485046,157.7089996,159.1204987,53824000,0.0,0.0,AMZN,2020,8,August,3,Monday,1.09,0.46449280000001636,2.0395049999999912,0.29%,73.34,1.09%,73.34%,157.49985614285714,155.14909769333335
2020-08-18 04:00:00+00:00,160.6000061,166.0,160.2910004,165.6244965,106920000,0.0,0.0,AMZN,2020,8,August,3,Tuesday,4.09,5.024490399999991,5.7089995999999985,3.13%,77.43,4.09%,77.43%,158.53578405714285,155.66971435333332
2020-08-19 04:00:00+00:00,165.1504974,165.7949982,162.8000031,163.0240021,83702000,0.0,0.0,AMZN,2020,8,August,3,Wednesday,-1.57,-2.126495300000016,2.9949951000000112,-1.29%,75.86,-1.57%,75.86%,159.3380693857143,155.96866455
2020-08-20 04:00:00+00:00,162.6000061,165.6309967,161.8999939,164.8684998,66650000,0.0,0.0,AMZN,2020,8,August,3,Thursday,1.13,2.2684936999999934,3.731002799999999,1.4%,76.99,1.13%,76.99%,160.8859275,156.15989786999998
2020-08-21 04:00:00+00:00,164.75,165.7200012,163.7695007,164.2359924,71518000,0.0,0.0,AMZN,2020,8,August,3,Friday,-0.38,-0.5140076000000136,1.950500500000004,-0.31%,76.61,-0.38%,76.61%,161.76078362857143,156.30109761666665
2020-08-24 04:00:00+00:00,165.5075073,169.0160065,162.878006,165.3730011,93326000,0.0,0.0,AMZN,2020,8,August,3,Monday,0.69,-0.1345061999999757,6.138000500000004,-0.08%,77.3,0.69%,77.3%,162.8067845142857,156.64019775666665
2020-08-25 04:00:00+00:00,164.7494965,167.8699951,163.3500061,167.3244934,79856000,0.0,0.0,AMZN,2020,8,August,3,Tuesday,1.18,2.574996900000002,4.51998900000001,1.56%,78.48,1.18%,78.48%,164.2244262857143,157.07768097333334
2020-08-26 04:00:00+00:00,167.5554962,172.5870056,167.2285004,172.0924988,130174000,0.0,0.0,AMZN,2020,8,August,3,Wednesday,2.85,4.537002599999994,5.358505199999996,2.71%,81.33,2.85%,81.33%,166.07756915714285,157.79931437666667
2020-08-27 04:00:00+00:00,172.5025024,172.6499939,168.8999939,170.0,85296000,0.0,0.0,AMZN,2020,8,August,3,Thursday,-1.22,-2.5025023999999974,3.75,-1.45%,80.11,-1.22%,80.11%,166.70264108571428,158.4661478733333
2020-08-28 04:00:00+00:00,171.1499939,171.6685028,169.3249969,170.0899963,57940000,0.0,0.0,AMZN,2020,8,August,3,Friday,0.05,-1.0599976000000026,2.3435058999999967,-0.62%,80.16,0.05%,80.16%,167.7120688285714,159.1991979
2020-08-31 04:00:00+00:00,170.4494934,174.75,170.25,172.5480042,83718000,0.0,0.0,AMZN,2020,8,August,3,Monday,1.45,2.098510800000014,4.5,1.23%,81.61,1.45%,81.61%,168.80914088571427,159.62273153333334
2020-09-01 04:00:00+00:00,174.4790039,175.6934967,173.3500061,174.9559937,68644000,0.0,0.0,AMZN,2020,9,September,3,Tuesday,1.4,0.47698979999998414,2.3434905999999955,0.27%,83.01,1.4%,83.01%,170.34056964285716,160.22411449
2020-09-02 04:00:00+00:00,177.3500061,177.6125031,174.3345032,176.5724945,78630000,0.0,0.0,AMZN,2020,9,September,3,Wednesday,0.92,-0.7775115999999969,3.2779998999999975,-0.44%,83.93,0.92%,83.93%,171.94049727142857,160.94334768333334
2020-09-03 04:00:00+00:00,174.25,174.4205017,165.1499939,168.3999939,163222000,0.0,0.0,AMZN,2020,9,September,3,Thursday,-4.63,-5.850006100000002,9.27050779999999,-3.36%,79.3,-4.63%,79.3%,172.09414020000003,161.5790975
2020-09-04 04:00:00+00:00,165.8999939,169.0749969,155.5565033,164.7310028,175636000,0.0,0.0,AMZN,2020,9,September,3,Friday,-2.18,-1.1689910999999995,13.5184936,-0.7%,77.12,-2.18%,77.12%,171.0424979142857,162.05528107333333
2020-09-08 04:00:00+00:00,157.1999969,162.5424957,156.5,157.4920044,121884000,0.0,0.0,AMZN,2020,9,September,3,Tuesday,-4.39,0.2920075000000111,6.042495699999989,0.19%,72.73,-4.39%,72.73%,169.2556414,162.21299795333334
2020-09-09 04:00:00+00:00,160.1495056,165.1589966,159.25,163.4304962,103774000,0.0,0.0,AMZN,2020,9,September,3,Wednesday,3.77,3.2809905999999955,5.908996599999995,2.05%,76.5,3.77%,76.5%,168.30428424285714,162.66013133333334
2020-09-10 04:00:00+00:00,165.3609924,167.4945068,158.5274963,158.7554932,106614000,0.0,0.0,AMZN,2020,9,September,3,Thursday,-2.86,-6.605499199999997,8.967010500000015,-3.99%,73.64,-2.86%,73.64%,166.33392552857143,162.89609782666668
2020-09-11 04:00:00+00:00,160.434494,160.8670044,154.1990051,155.8110046,101880000,0.0,0.0,AMZN,2020,9,September,3,Friday,-1.85,-4.623489400000011,6.6679993000000195,-2.88%,71.79,-1.85%,71.79%,163.59892708571428,163.00333151
2020-09-14 04:00:00+00:00,158.6470032,159.3695068,154.8000031,155.1484985,90592000,0.0,0.0,AMZN,2020,9,September,3,Monday,-0.43,-3.4985047000000122,4.569503700000013,-2.21%,71.36,-0.43%,71.36%,160.53835622857144,162.90048167666666
2020-09-15 04:00:00+00:00,156.8079987,158.7510071,155.4459991,157.8065033,80430000,0.0,0.0,AMZN,2020,9,September,3,Tuesday,1.71,0.9985045999999898,3.305008000000015,0.64%,73.07000000000001,1.71%,73.07000000000001%,159.02500042857142,162.97421519666668
2020-09-16 04:00:00+00:00,158.9994965,159.3619995,153.7075043,153.9049988,90244000,0.0,0.0,AMZN,2020,9,September,3,Wednesday,-2.47,-5.094497700000005,5.654495199999985,-3.2%,70.60000000000001,-2.47%,70.60000000000001%,157.47842842857145,162.8729985633333
2020-09-17 04:00:00+00:00,150.4624939,151.4714966,148.6275024,150.4364929,128982000,0.0,0.0,AMZN,2020,9,September,3,Thursday,-2.25,-0.026001000000007934,2.8439941999999974,-0.02%,68.35000000000001,-2.25%,68.35000000000001%,156.4704982142857,162.54583181333334
2020-09-18 04:00:00+00:00,151.5870056,151.8899994,145.2769928,147.7454987,177852000,0.0,0.0,AMZN,2020,9,September,3,Friday,-1.79,-3.8415068999999846,6.613006600000006,-2.53%,66.56,-1.79%,66.56%,154.22978428571426,162.09568177
2020-09-21 04:00:00+00:00,145.3249969,148.1000061,143.5500031,148.0234985,122358000,0.0,0.0,AMZN,2020,9,September,3,Monday,0.19,2.698501599999986,4.550003000000004,1.86%,66.75,0.19%,66.75%,152.6966421857143,161.75069835000002
2020-09-22 04:00:00+00:00,151.6920013,156.6994934,150.0099945,156.4494934,138976000,0.0,0.0,AMZN,2020,9,September,3,Tuesday,5.69,4.757492100000007,6.68949889999999,3.14%,72.44,5.69%,72.44%,152.78785487142858,161.71874796999998
2020-09-23 04:00:00+00:00,156.0214996,156.3500061,149.6190033,149.9929962,113054000,0.0,0.0,AMZN,2020,9,September,3,Wednesday,-4.13,-6.028503400000005,6.731002799999999,-3.86%,68.31,-4.13%,68.31%,152.05135454285713,161.58406474333333
2020-09-24 04:00:00+00:00,148.8894958,153.4649963,148.25,150.989502,110588000,0.0,0.0,AMZN,2020,9,September,3,Thursday,0.66,2.1000061999999957,5.214996299999996,1.41%,68.97,0.66%,68.97%,151.07749721428573,161.34664815999997
2020-09-25 04:00:00+00:00,152.7429962,155.0769958,149.9499969,154.7565002,92304000,0.0,0.0,AMZN,2020,9,September,3,Friday,2.49,2.0135040000000117,5.12699889999999,1.32%,71.46000000000001,2.49%,71.46000000000001%,151.19914027142858,161.23683167
2020-09-28 04:00:00+00:00,157.4425049,158.7519989,155.8585052,158.7024994,84484000,0.0,0.0,AMZN,2020,9,September,3,Monday,2.55,1.2599945000000048,2.8934936999999934,0.8%,74.01,2.55%,74.01%,152.37999834285714,161.28021495
